CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP126102.1	5004067	5004037	5004016	68.68
CT	405	19	42	42.000
CT	404	31	76	76.000
CT	403	23	57	57.000
CT	402	29	77	77.000
CT	401	24	61	61.000
CT	400	16	34	34.000
CT	399	21	43	43.000
CT	398	25	63	63.000
CT	397	16	42	42.000
CT	396	25	54	54.000
CT	395	20	45	45.000
CT	394	34	85	85.000
CT	393	24	49	49.000
CT	392	28	62	62.000
CT	391	37	95	95.000
CT	390	40	90	90.000
CT	389	49	123	123.000
CT	388	44	90	90.000
CT	387	31	64	64.000
CT	386	41	106	106.000
CT	385	43	100	100.000
CT	384	41	83	83.000
CT	383	31	54	54.000
CT	382	42	84	84.000
CT	381	37	75	75.000
CT	380	60	144	144.000
CT	379	46	85	85.000
CT	378	44	84	84.000
CT	377	56	82	82.000
CT	376	57	97	97.000
CT	375	34	52	52.000
CT	374	55	98	98.000
CT	373	51	91	91.000
CT	372	54	85	85.000
CT	371	44	86	86.000
CT	370	51	85	85.000
CT	369	51	91	91.000
CT	368	60	121	121.000
CT	367	72	138	138.000
CT	366	83	131	131.000
CT	365	68	130	130.000
CT	364	77	138	138.000
CT	363	80	146	146.000
CT	362	64	91	91.000
CT	361	63	102	102.000
CT	360	54	85	85.000
CT	359	73	118	118.000
CT	358	93	139	139.000
CT	357	90	137	137.000
CT	356	107	170	170.000
CT	355	87	119	119.000
CT	354	102	142	142.000
CT	353	102	158	158.000
CT	352	113	143	143.000
CT	351	100	125	125.000
CT	350	111	139	139.000
CT	349	111	146	146.000
CT	348	125	175	175.000
CT	347	145	178	178.000
CT	346	117	160	160.000
CT	345	148	180	180.000
CT	344	162	195	195.000
CT	343	152	205	205.000
CT	342	159	213	213.000
CT	341	161	178	178.000
CT	340	161	197	197.000
CT	339	197	231	231.000
CT	338	198	237	237.000
CT	337	202	239	239.000
CT	336	211	246	246.000
CT	335	228	272	272.000
CT	334	224	273	273.000
CT	333	233	280	280.000
CT	332	241	303	303.000
CT	331	281	327	327.000
CT	330	272	317	317.000
CT	329	296	333	333.000
CT	328	309	342	342.000
CT	327	302	363	363.000
CT	326	309	345	345.000
CT	325	349	372	372.000
CT	324	336	376	376.000
CT	323	378	407	407.000
CT	322	382	423	423.000
CT	321	425	477	477.000
CT	320	492	523	523.000
CT	319	464	486	486.000
CT	318	498	540	540.000
CT	317	518	556	556.000
CT	316	520	539	539.000
CT	315	542	566	566.000
CT	314	578	602	602.000
CT	313	571	616	616.000
CT	312	648	667	667.000
CT	311	664	690	690.000
CT	310	708	754	754.000
CT	309	753	791	791.000
CT	308	751	782	782.000
CT	307	783	812	812.000
CT	306	820	845	845.000
CT	305	833	869	869.000
CT	304	899	943	943.000
CT	303	931	961	961.000
CT	302	966	1012	1012.000
CT	301	1056	1082	1082.000
CT	300	1145	1177	1177.000
CT	299	1113	1142	1142.000
CT	298	1205	1224	1224.000
CT	297	1281	1290	1290.000
CT	296	1347	1380	1380.000
CT	295	1362	1382	1382.000
CT	294	1417	1431	1431.000
CT	293	1548	1579	1579.000
CT	292	1537	1550	1550.000
CT	291	1633	1650	1650.000
CT	290	1720	1755	1755.000
CT	289	1742	1753	1753.000
CT	288	1842	1859	1859.000
CT	287	1939	1964	1964.000
CT	286	2055	2078	2078.000
CT	285	2113	2143	2143.000
CT	284	2240	2262	2262.000
CT	283	2383	2397	2397.000
CT	282	2426	2453	2453.000
CT	281	2546	2575	2575.000
CT	280	2676	2698	2698.000
CT	279	2780	2809	2809.000
CT	278	2907	2926	2926.000
CT	277	2855	2872	2872.000
CT	276	2997	3016	3016.000
CT	275	3236	3250	3250.000
CT	274	3365	3391	3391.000
CT	273	3404	3422	3422.000
CT	272	3615	3638	3638.000
CT	271	3780	3798	3798.000
CT	270	3821	3848	3848.000
CT	269	4000	4030	4030.000
CT	268	4306	4340	4340.000
CT	267	4372	4418	4418.000
CT	266	4677	4708	4708.000
CT	265	4859	4889	4889.000
CT	264	5150	5185	5185.000
CT	263	5278	5313	5313.000
CT	262	5698	5715	5715.000
CT	261	5725	5761	5761.000
CT	260	6067	6100	6100.000
CT	259	6290	6330	6330.000
